Case,CommCase,Platform,Publisher,VidTitle,CommentText,Likes,CharacterNum,CommLength,Sentiment,Focus,Alignment,MediaType
121.0,1937,TikTok,GoodMorning BadNews,#goodmorningbadnews #ww3 #israel #palestine #libya #hamas #iran #ukraine #worldnews #conflict #draft #militarydraft #rotc #usarmy #usnavy #usmarines #usmc @danfromtheinternet,I am not getting drafted to fight someone else’s war in the desert,2259.0,66.0,3,2.0,1.0,2.0,SMonly
121.0,1938,TikTok,GoodMorning BadNews,#goodmorningbadnews #ww3 #israel #palestine #libya #hamas #iran #ukraine #worldnews #conflict #draft #militarydraft #rotc #usarmy #usnavy #usmarines #usmc @danfromtheinternet,The leaders can fight for themselves BYEEEEEE💖,13700.0,47.0,3,3.0,0.0,,SMonly
121.0,1939,TikTok,GoodMorning BadNews,#goodmorningbadnews #ww3 #israel #palestine #libya #hamas #iran #ukraine #worldnews #conflict #draft #militarydraft #rotc #usarmy #usnavy #usmarines #usmc @danfromtheinternet,"Like I said before, Imma just say nuh-uh and do the jail time",3246.0,61.0,3,2.0,1.0,2.0,SMonly
121.0,1940,TikTok,GoodMorning BadNews,#goodmorningbadnews #ww3 #israel #palestine #libya #hamas #iran #ukraine #worldnews #conflict #draft #militarydraft #rotc #usarmy #usnavy #usmarines #usmc @danfromtheinternet,my students think that the draft takes one male from every family 😭 like no buddy this isn't Mulan,588.0,,3,3.0,0.0,,SMonly
121.0,1941,TikTok,GoodMorning BadNews,#goodmorningbadnews #ww3 #israel #palestine #libya #hamas #iran #ukraine #worldnews #conflict #draft #militarydraft #rotc #usarmy #usnavy #usmarines #usmc @danfromtheinternet,But i cant drink???,1373.0,19.0,2,3.0,0.0,,SMonly
121.0,1942,TikTok,GoodMorning BadNews,#goodmorningbadnews #ww3 #israel #palestine #libya #hamas #iran #ukraine #worldnews #conflict #draft #militarydraft #rotc #usarmy #usnavy #usmarines #usmc @danfromtheinternet,A 5 year prison sentence sounds heck of a lot better than throwing out my life permanently. 🙃,517.0,94.0,3,3.0,1.0,4.0,SMonly
121.0,1943,TikTok,GoodMorning BadNews,#goodmorningbadnews #ww3 #israel #palestine #libya #hamas #iran #ukraine #worldnews #conflict #draft #militarydraft #rotc #usarmy #usnavy #usmarines #usmc @danfromtheinternet,Why don’t we just put these world leaders in a boxing ring instead of going to war?,9762.0,83.0,3,3.0,1.0,3.0,SMonly
121.0,1944,TikTok,GoodMorning BadNews,#goodmorningbadnews #ww3 #israel #palestine #libya #hamas #iran #ukraine #worldnews #conflict #draft #militarydraft #rotc #usarmy #usnavy #usmarines #usmc @danfromtheinternet,"first time I'm happy to be considered ""old"" at 28",907.0,49.0,3,4.0,0.0,,SMonly
121.0,1945,TikTok,GoodMorning BadNews,#goodmorningbadnews #ww3 #israel #palestine #libya #hamas #iran #ukraine #worldnews #conflict #draft #militarydraft #rotc #usarmy #usnavy #usmarines #usmc @danfromtheinternet,I’m joining the military before they can draft me. Haha suckers!,2.0,64.0,3,4.0,1.0,3.0,SMonly
121.0,1946,TikTok,GoodMorning BadNews,#goodmorningbadnews #ww3 #israel #palestine #libya #hamas #iran #ukraine #worldnews #conflict #draft #militarydraft #rotc #usarmy #usnavy #usmarines #usmc @danfromtheinternet,Luckily most of us either have asthma or mental issues. So we chillin 😭,1.0,72.0,3,3.0,1.0,3.0,SMonly
122.0,1947,TikTok,GoodMorning BadNews,#goodmorningbadnews #initedstates #israel #palestine #international #icj #ww3 #hamas #russia #ukraine #guilty #justice #internationalcourtofjustice #hague #thehague #crimes,Ronald Reagan.... again....,6969.0,27.0,2,3.0,0.0,,SMonly
122.0,1948,TikTok,GoodMorning BadNews,#goodmorningbadnews #initedstates #israel #palestine #international #icj #ww3 #hamas #russia #ukraine #guilty #justice #internationalcourtofjustice #hague #thehague #crimes,All roads lead to Reagan.,1113.0,25.0,2,3.0,0.0,,SMonly
122.0,1949,TikTok,GoodMorning BadNews,#goodmorningbadnews #initedstates #israel #palestine #international #icj #ww3 #hamas #russia #ukraine #guilty #justice #internationalcourtofjustice #hague #thehague #crimes,this is why veto power shouldn't be a thing,1963.0,43.0,3,2.0,0.0,,SMonly
122.0,1950,TikTok,GoodMorning BadNews,#goodmorningbadnews #initedstates #israel #palestine #international #icj #ww3 #hamas #russia #ukraine #guilty #justice #internationalcourtofjustice #hague #thehague #crimes,America is the fire nation and no one can convince me other wise.,571.0,65.0,3,3.0,0.0,,SMonly
122.0,1951,TikTok,GoodMorning BadNews,#goodmorningbadnews #initedstates #israel #palestine #international #icj #ww3 #hamas #russia #ukraine #guilty #justice #internationalcourtofjustice #hague #thehague #crimes,I’m not saying that all our problems stem from Ronald Reagan but….the facts speak for themselves 💁‍♀️,63.0,102.0,3,2.0,0.0,,SMonly
122.0,1952,TikTok,GoodMorning BadNews,#goodmorningbadnews #initedstates #israel #palestine #international #icj #ww3 #hamas #russia #ukraine #guilty #justice #internationalcourtofjustice #hague #thehague #crimes,we were always the bad guys weren't we...,81.0,41.0,3,2.0,1.0,4.0,SMonly
122.0,1953,TikTok,GoodMorning BadNews,#goodmorningbadnews #initedstates #israel #palestine #international #icj #ww3 #hamas #russia #ukraine #guilty #justice #internationalcourtofjustice #hague #thehague #crimes,The un needs to disband itself and reform. It’s absolutely inept.,289.0,65.0,3,1.0,0.0,,SMonly
122.0,1954,TikTok,GoodMorning BadNews,#goodmorningbadnews #initedstates #israel #palestine #international #icj #ww3 #hamas #russia #ukraine #guilty #justice #internationalcourtofjustice #hague #thehague #crimes,US pulling the “I am the Senate” card.,106.0,38.0,2,2.0,0.0,,SMonly
122.0,1955,TikTok,GoodMorning BadNews,#goodmorningbadnews #initedstates #israel #palestine #international #icj #ww3 #hamas #russia #ukraine #guilty #justice #internationalcourtofjustice #hague #thehague #crimes,*josh peck voice* Regan... 👹,4.0,29.0,2,2.0,0.0,,SMonly
122.0,1956,TikTok,GoodMorning BadNews,#goodmorningbadnews #initedstates #israel #palestine #international #icj #ww3 #hamas #russia #ukraine #guilty #justice #internationalcourtofjustice #hague #thehague #crimes,So they owe money to others but when others owe money they have to pay asap,61.0,75.0,3,2.0,1.0,4.0,SMonly
123.0,1957,TikTok,GoodMorning BadNews,#goodmorningbadnews #military #usmilitary #occupation #afghanistan #iraq #syria #vietnam #bush #georgebush #obama #biden #trump #israel #gaza #ukraine #russia,so for americans there is no money but for war somehow there is?,5160.0,64.0,3,2.0,1.0,4.0,SMonly
123.0,1958,TikTok,GoodMorning BadNews,#goodmorningbadnews #military #usmilitary #occupation #afghanistan #iraq #syria #vietnam #bush #georgebush #obama #biden #trump #israel #gaza #ukraine #russia,I fully believe a good 50% of our military budget just gets laundered and stored away for rich people,3557.0,101.0,3,2.0,1.0,3.0,SMonly
123.0,1959,TikTok,GoodMorning BadNews,#goodmorningbadnews #military #usmilitary #occupation #afghanistan #iraq #syria #vietnam #bush #georgebush #obama #biden #trump #israel #gaza #ukraine #russia,"I just want cheap groceries, affordable rent, and Healthcare",1057.0,60.0,3,2.0,0.0,,SMonly
123.0,1960,TikTok,GoodMorning BadNews,#goodmorningbadnews #military #usmilitary #occupation #afghanistan #iraq #syria #vietnam #bush #georgebush #obama #biden #trump #israel #gaza #ukraine #russia,TAX STRIKE 🗣️🗣️🗣️,245.0,20.0,2,2.0,0.0,,SMonly
123.0,1961,TikTok,GoodMorning BadNews,#goodmorningbadnews #military #usmilitary #occupation #afghanistan #iraq #syria #vietnam #bush #georgebush #obama #biden #trump #israel #gaza #ukraine #russia,"how do we have $1 trillion for the Military, but we have to cut Medicare and social security?",389.0,93.0,3,1.0,1.0,4.0,SMonly
123.0,1962,TikTok,GoodMorning BadNews,#goodmorningbadnews #military #usmilitary #occupation #afghanistan #iraq #syria #vietnam #bush #georgebush #obama #biden #trump #israel #gaza #ukraine #russia,Revolution…,95.0,11.0,2,2.0,0.0,,SMonly
123.0,1963,TikTok,GoodMorning BadNews,#goodmorningbadnews #military #usmilitary #occupation #afghanistan #iraq #syria #vietnam #bush #georgebush #obama #biden #trump #israel #gaza #ukraine #russia,feeling a little French rn,746.0,26.0,2,2.0,0.0,,SMonly
123.0,1964,TikTok,GoodMorning BadNews,#goodmorningbadnews #military #usmilitary #occupation #afghanistan #iraq #syria #vietnam #bush #georgebush #obama #biden #trump #israel #gaza #ukraine #russia,$39 trillion is debt but we can scrounge up $1 trillion for the military industrial complex,383.0,91.0,3,2.0,1.0,3.0,SMonly
123.0,1965,TikTok,GoodMorning BadNews,#goodmorningbadnews #military #usmilitary #occupation #afghanistan #iraq #syria #vietnam #bush #georgebush #obama #biden #trump #israel #gaza #ukraine #russia,"""We can't end your student loans or give you healthcare! it's too expensive.""",186.0,77.0,3,2.0,0.0,,SMonly
123.0,1966,TikTok,GoodMorning BadNews,#goodmorningbadnews #military #usmilitary #occupation #afghanistan #iraq #syria #vietnam #bush #georgebush #obama #biden #trump #israel #gaza #ukraine #russia,😅 isn’t that more money that it takes to end homelessness in America,292.0,69.0,3,2.0,1.0,4.0,SMonly
124.0,1967,TikTok,GoodMorning BadNews,OUR FAVORITE KIND OF UPDATE! #henrykissinger #kissinger #kissingerisstillalive #vietnam #politics #nixon #republican #democrats #hillaryclinton #clinton #vietnamwar #cambodia #celebrities,Queen Elizabeth 🤝 Ronald Reagan 🤝 Henry Kissinger,1116.0,51.0,3,3.0,0.0,,SMonly
124.0,1968,TikTok,GoodMorning BadNews,OUR FAVORITE KIND OF UPDATE! #henrykissinger #kissinger #kissingerisstillalive #vietnam #politics #nixon #republican #democrats #hillaryclinton #clinton #vietnamwar #cambodia #celebrities,God I love this tone. 👏👏👏👏👏,3883.0,32.0,2,4.0,0.0,,SMonly
124.0,1969,TikTok,GoodMorning BadNews,OUR FAVORITE KIND OF UPDATE! #henrykissinger #kissinger #kissingerisstillalive #vietnam #politics #nixon #republican #democrats #hillaryclinton #clinton #vietnamwar #cambodia #celebrities,Hope this is the video that comes up for all the “who is Henry Kissinger” questions,1275.0,83.0,3,4.0,1.0,4.0,SMonly
124.0,1970,TikTok,GoodMorning BadNews,OUR FAVORITE KIND OF UPDATE! #henrykissinger #kissinger #kissingerisstillalive #vietnam #politics #nixon #republican #democrats #hillaryclinton #clinton #vietnamwar #cambodia #celebrities,I’m 25 and never knew about Henry Kissinger. The American education system is failing,169.0,85.0,3,2.0,1.0,4.0,SMonly
124.0,1971,TikTok,GoodMorning BadNews,OUR FAVORITE KIND OF UPDATE! #henrykissinger #kissinger #kissingerisstillalive #vietnam #politics #nixon #republican #democrats #hillaryclinton #clinton #vietnamwar #cambodia #celebrities,I outlived Henry kissinger and I'm proud,704.0,40.0,2,4.0,1.0,4.0,SMonly
124.0,1972,TikTok,GoodMorning BadNews,OUR FAVORITE KIND OF UPDATE! #henrykissinger #kissinger #kissingerisstillalive #vietnam #politics #nixon #republican #democrats #hillaryclinton #clinton #vietnamwar #cambodia #celebrities,"Good morning, good news",623.0,23.0,2,3.0,0.0,,SMonly
124.0,1973,TikTok,GoodMorning BadNews,OUR FAVORITE KIND OF UPDATE! #henrykissinger #kissinger #kissingerisstillalive #vietnam #politics #nixon #republican #democrats #hillaryclinton #clinton #vietnamwar #cambodia #celebrities,The Vietcong was ready to negotiate a ceasefire before the ‘68 election but Kissinger helped sabotage the peace talks just so LBJ wouldn’t get…,370.0,143.0,1,3.0,1.0,3.0,SMonly
124.0,1974,TikTok,GoodMorning BadNews,OUR FAVORITE KIND OF UPDATE! #henrykissinger #kissinger #kissingerisstillalive #vietnam #politics #nixon #republican #democrats #hillaryclinton #clinton #vietnamwar #cambodia #celebrities,hope kissinger is rotting in piss for his illegal carpet bombing expansion in my parents homeland during the vietnam war. more tons of bombs dropped-,54.0,149.0,1,2.0,1.0,4.0,SMonly
124.0,1975,TikTok,GoodMorning BadNews,OUR FAVORITE KIND OF UPDATE! #henrykissinger #kissinger #kissingerisstillalive #vietnam #politics #nixon #republican #democrats #hillaryclinton #clinton #vietnamwar #cambodia #celebrities,Kissinger is the way I know the Nobel Peace Prize means nothing,193.0,63.0,3,3.0,1.0,3.0,SMonly
124.0,1976,TikTok,GoodMorning BadNews,OUR FAVORITE KIND OF UPDATE! #henrykissinger #kissinger #kissingerisstillalive #vietnam #politics #nixon #republican #democrats #hillaryclinton #clinton #vietnamwar #cambodia #celebrities,"Kissinger living to 100 proves the immortal words of the philosopher William Joel, ""Only the Good die young.""",30.0,109.0,3,3.0,1.0,4.0,SMonly
125.0,1977,TikTok,GoodMorning BadNews,#goodmorningbadnews #money #pay #paycheck #pricegouging #profits #salary #stocks #wages #wealth #workers #hyperinflation #inflation #lobbying #economy #employees #bills #business #workingclass #millennials #babyboomers #poverty #genz #genz #generation #broke #poor #rent #bills,REVOLUTION NOW,102.0,14.0,2,3.0,0.0,,SMonly
125.0,1978,TikTok,GoodMorning BadNews,#goodmorningbadnews #money #pay #paycheck #pricegouging #profits #salary #stocks #wages #wealth #workers #hyperinflation #inflation #lobbying #economy #employees #bills #business #workingclass #millennials #babyboomers #poverty #genz #genz #generation #broke #poor #rent #bills,Revolution? Revolution.,1518.0,23.0,2,3.0,0.0,,SMonly
125.0,1979,TikTok,GoodMorning BadNews,#goodmorningbadnews #money #pay #paycheck #pricegouging #profits #salary #stocks #wages #wealth #workers #hyperinflation #inflation #lobbying #economy #employees #bills #business #workingclass #millennials #babyboomers #poverty #genz #genz #generation #broke #poor #rent #bills,The smell of Croissants is rising in the air 🇫🇷,4391.0,49.0,3,3.0,0.0,,SMonly
125.0,1980,TikTok,GoodMorning BadNews,#goodmorningbadnews #money #pay #paycheck #pricegouging #profits #salary #stocks #wages #wealth #workers #hyperinflation #inflation #lobbying #economy #employees #bills #business #workingclass #millennials #babyboomers #poverty #genz #genz #generation #broke #poor #rent #bills,"Gen X, single mom, masters degree making more than I ever have in my entire life and I’m still living paycheck to paycheck.",230.0,123.0,3,2.0,1.0,4.0,SMonly
125.0,1981,TikTok,GoodMorning BadNews,#goodmorningbadnews #money #pay #paycheck #pricegouging #profits #salary #stocks #wages #wealth #workers #hyperinflation #inflation #lobbying #economy #employees #bills #business #workingclass #millennials #babyboomers #poverty #genz #genz #generation #broke #poor #rent #bills,"I had a woman tell me I should’ve bought a house when the market was right, I was 7 when the housing market was stable.",348.0,119.0,3,2.0,1.0,4.0,SMonly
125.0,1982,TikTok,GoodMorning BadNews,#goodmorningbadnews #money #pay #paycheck #pricegouging #profits #salary #stocks #wages #wealth #workers #hyperinflation #inflation #lobbying #economy #employees #bills #business #workingclass #millennials #babyboomers #poverty #genz #genz #generation #broke #poor #rent #bills,Problem is what do we do?!,761.0,26.0,2,2.0,1.0,3.0,SMonly
